cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,category
21385,39.17,3202,5.86,45.0,475.22,Laptop
21368,89.42,3883,16.25,65.0,328.73,Desktop
21363,54.08,3134,7.93,45.0,474.74,Laptop
21350,112.37,3208,16.88,65.0,328.46,Desktop
21310,78.93,2594,9.61,140.0,152.21,Desktop
21230,19.32,1613,1.47,155.0,136.97,Server
21225,16.74,2524,1.99,140.0,151.61,Server
21212,53.7,3219,8.15,45.0,471.38,Laptop
21198,13.85,2637,1.72,140.0,151.41,Server
21042,9.83,2180,1.02,140.0,150.3,Server
21030,35.35491103202847,3796,15.189008642602948,28.0,751.07,Laptop
20973,31.39,2288,3.42,105.0,199.74,Server
20960,35.35491103202847,3312,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
20948,35.35491103202847,3101,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
20881,59.66,3070,8.77,65.0,321.25,Desktop
20848,35.35491103202847,2700,15.189008642602948,65.0,320.74,Desktop
20843,35.35491103202847,2007,15.189008642602948,145.0,143.74,Server
20827,36.41,2026,3.54,155.0,134.37,Server
20721,11.71,1880,1.06,125.0,165.77,Server
20684,35.35491103202847,3060,15.189008642602948,35.0,590.97,Laptop
20633,35.35491103202847,3234,15.189008642602948,65.0,317.42,Desktop
20588,64.95,3146,9.92,95.0,216.72,Desktop
20570,68.57,2710,9.03,65.0,316.46,Desktop
20533,33.17,3093,5.0,80.0,256.66,Server
20471,10.16,1975,0.98,180.0,113.73,Server
20457,35.35491103202847,2711,15.189008642602948,62.37555732484076,121.6232388535032,Server
20446,52.43,3057,7.84,65.0,314.55,Desktop
20402,6.87,2752,0.93,150.0,136.01,Server
20392,35.35491103202847,2727,15.189008642602948,35.0,582.62,Desktop
20373,34.41,1948,3.29,120.0,169.77,Server
20369,35.35491103202847,2919,15.189008642602948,15.0,1357.93,Laptop
20309,100.54,3759,18.61,65.0,312.45,Desktop
20225,46.07,3419,7.79,35.0,577.86,Desktop
